class,xmin,ymin,xwidth,ywidth,filename,height,width,xmax,ymax
Helmet,141,96,15,16,4522_jpg.rf.cbbe3cb3e867a718f0b37a085a15072a.jpg,300,300,156,112
Helmet,98,94,21,12,4522_jpg.rf.cbbe3cb3e867a718f0b37a085a15072a.jpg,300,300,119,106
Helmet,74,89,17,12,4522_jpg.rf.cbbe3cb3e867a718f0b37a085a15072a.jpg,300,300,91,101
Mask,10,83,16,24,4528_jpg.rf.3fdde2787e8ef0fb144c2fc29f73d415.jpg,300,300,26,107
Mask,133,81,16,26,4528_jpg.rf.3fdde2787e8ef0fb144c2fc29f73d415.jpg,300,300,149,107
Mask,208,97,16,20,4528_jpg.rf.3fdde2787e8ef0fb144c2fc29f73d415.jpg,300,300,224,117
Mask,152,78,10,11,4530_jpg.rf.714cf1763421c86c97abc194f5859304.jpg,300,300,162,89
Mask,246,85,8,14,4530_jpg.rf.714cf1763421c86c97abc194f5859304.jpg,300,300,254,99
Mask,43,66,10,14,4530_jpg.rf.714cf1763421c86c97abc194f5859304.jpg,300,300,53,80
Mask,66,77,12,14,4530_jpg.rf.714cf1763421c86c97abc194f5859304.jpg,300,300,78,91
None,61,71,90,222,4531_jpg.rf.28d6f55e7c0ac19d422e53c0b3d2df41.jpg,300,300,151,293
Mask,217,244,29,21,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,246,265
Mask,186,275,21,19,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,207,294
Mask,142,274,21,18,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,163,292
Mask,157,252,11,16,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,168,268
Mask,155,237,18,14,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,173,251
Mask,188,216,19,16,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,207,232
Mask,151,213,15,18,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,166,231
Mask,102,191,19,16,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,121,207
Mask,231,118,25,22,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,256,140
Mask,277,74,23,23,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,300,97
Mask,280,35,20,26,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,300,61
Mask,231,25,28,26,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,259,51
Mask,188,49,19,20,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,207,69
Mask,176,14,18,19,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,194,33
Mask,217,171,26,29,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,243,200
Mask,138,143,25,21,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,163,164
Mask,164,116,22,20,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,186,136
Mask,149,87,16,21,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,165,108
Mask,118,62,17,20,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,135,82
Mask,185,76,28,21,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,213,97
Mask,73,257,16,15,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,89,272
Mask,229,99,33,21,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,262,120
Mask,117,244,15,15,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,132,259
Mask,105,291,16,9,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,121,300
Mask,61,93,14,11,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,75,104
Mask,96,219,18,19,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,114,238
Mask,232,4,20,15,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,252,19
Mask,237,208,26,26,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,263,234
Mask,53,167,16,14,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,69,181
Mask,23,134,15,10,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,38,144
Mask,56,72,14,13,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,70,85
Mask,67,33,14,15,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,81,48
Mask,64,51,16,9,4533_jpg.rf.10be37c59e8c2aa21eb6ee8f7280cfe0.jpg,300,300,80,60
Mask,110,45,33,19,4539_jpg.rf.2def24c2c08ffb17a3fbf07d36a976b4.jpg,300,300,143,64
None,64,59,54,17,4539_jpg.rf.2def24c2c08ffb17a3fbf07d36a976b4.jpg,300,300,118,76
Mask,77,277,33,23,4539_jpg.rf.2def24c2c08ffb17a3fbf07d36a976b4.jpg,300,300,110,300
Mask,81,234,19,23,4539_jpg.rf.2def24c2c08ffb17a3fbf07d36a976b4.jpg,300,300,100,257
Mask,68,137,19,14,4539_jpg.rf.2def24c2c08ffb17a3fbf07d36a976b4.jpg,300,300,87,151
Helmet,155,163,63,104,4543_jpg.rf.55f9253d201cf5272791ac027e7892c8.jpg,300,300,218,267
Mask,101,193,18,15,4545_jpg.rf.4bbf11e2f23fa3f4de58dfebe2028fb7.jpg,300,300,119,208
Mask,105,173,11,11,4545_jpg.rf.4bbf11e2f23fa3f4de58dfebe2028fb7.jpg,300,300,116,184
Mask,108,135,13,13,4545_jpg.rf.4bbf11e2f23fa3f4de58dfebe2028fb7.jpg,300,300,121,148
Mask,102,79,12,12,4545_jpg.rf.4bbf11e2f23fa3f4de58dfebe2028fb7.jpg,300,300,114,91
Mask,114,12,7,11,4545_jpg.rf.4bbf11e2f23fa3f4de58dfebe2028fb7.jpg,300,300,121,23
Helmet,126,29,10,13,4548_jpg.rf.f7669bffc4a22ff37b63685fab0d2ebd.jpg,300,300,136,42
Helmet,171,0,25,32,4548_jpg.rf.f7669bffc4a22ff37b63685fab0d2ebd.jpg,300,300,196,32
Helmet,52,0,27,30,4548_jpg.rf.f7669bffc4a22ff37b63685fab0d2ebd.jpg,300,300,79,30
Helmet,247,33,13,25,4548_jpg.rf.f7669bffc4a22ff37b63685fab0d2ebd.jpg,300,300,260,58
Helmet,153,124,23,45,4548_jpg.rf.f7669bffc4a22ff37b63685fab0d2ebd.jpg,300,300,176,169
Mask,178,36,12,15,4548_jpg.rf.f7669bffc4a22ff37b63685fab0d2ebd.jpg,300,300,190,51
Mask,101,213,15,15,4549_jpg.rf.7ae634a1ea4cdf84e89d57f7f33ad267.jpg,300,300,116,228
Mask,137,215,14,21,4549_jpg.rf.7ae634a1ea4cdf84e89d57f7f33ad267.jpg,300,300,151,236
Mask,188,226,17,19,4549_jpg.rf.7ae634a1ea4cdf84e89d57f7f33ad267.jpg,300,300,205,245
None,65,217,16,31,4549_jpg.rf.7ae634a1ea4cdf84e89d57f7f33ad267.jpg,300,300,81,248
Mask,45,221,13,15,4549_jpg.rf.7ae634a1ea4cdf84e89d57f7f33ad267.jpg,300,300,58,236
None,60,195,12,26,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,72,221
Helmet,241,206,19,17,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,260,223
Mask,249,129,37,36,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,286,165
Mask,292,156,8,23,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,300,179
Mask,168,162,27,24,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,195,186
Mask,104,195,9,9,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,113,204
Mask,7,160,45,29,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,52,189
None,0,190,8,28,4553_jpg.rf.de4d24ac72de4ca16e1a7c79665c4e4a.jpg,300,300,8,218
None,83,32,16,31,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,99,63
None,114,85,17,43,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,131,128
None,2,58,17,33,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,19,91
Mask,145,90,17,21,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,162,111
Mask,223,95,30,43,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,253,138
Mask,64,105,24,31,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,88,136
Mask,18,100,28,31,4556_jpg.rf.02a0b201b13cff738a48418c88f260f0.jpg,300,300,46,131
Mask,81,224,20,10,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,101,234
Mask,117,188,12,11,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,129,199
Mask,104,146,15,14,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,119,160
Mask,79,150,12,14,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,91,164
Mask,94,118,21,18,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,115,136
Mask,76,106,13,11,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,89,117
Mask,103,77,20,18,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,123,95
Mask,76,38,15,20,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,91,58
Mask,74,57,11,12,4557_jpg.rf.1d5e2e33ae2c2cde644de2430510c2f5.jpg,300,300,85,69
Helmet,168,45,24,28,4558_jpg.rf.4164859d66f842c8e33d6d3253c0e76c.jpg,300,300,192,73
Helmet,109,218,19,25,4558_jpg.rf.4164859d66f842c8e33d6d3253c0e76c.jpg,300,300,128,243
None,35,218,39,82,4559_jpg.rf.932e5fa6b15cb086b845922b864f1047.jpg,300,300,74,300
Mask,280,239,20,25,4559_jpg.rf.932e5fa6b15cb086b845922b864f1047.jpg,300,300,300,264
None,119,193,7,12,4565_jpg.rf.fdbe96bb1a592a35c96387a48cdb64fb.jpg,300,300,126,205
Helmet,193,200,12,16,4565_jpg.rf.fdbe96bb1a592a35c96387a48cdb64fb.jpg,300,300,205,216
Helmet,140,199,10,9,4565_jpg.rf.fdbe96bb1a592a35c96387a48cdb64fb.jpg,300,300,150,208
None,23,51,53,172,4568_jpg.rf.98376cdb543efdbeee98e39cbfadd479.jpg,300,300,76,223
Mask,107,113,59,76,4568_jpg.rf.98376cdb543efdbeee98e39cbfadd479.jpg,300,300,166,189
None,222,48,57,164,4568_jpg.rf.98376cdb543efdbeee98e39cbfadd479.jpg,300,300,279,212
None,114,219,31,56,4579_jpg.rf.32408f60ec01aa221440bc26f2b66b81.jpg,300,300,145,275
None,149,214,16,20,4579_jpg.rf.32408f60ec01aa221440bc26f2b66b81.jpg,300,300,165,234
None,61,224,12,13,4579_jpg.rf.32408f60ec01aa221440bc26f2b66b81.jpg,300,300,73,237
None,279,234,10,14,4579_jpg.rf.32408f60ec01aa221440bc26f2b66b81.jpg,300,300,289,248
Mask,75,280,17,17,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,92,297
Mask,82,248,17,10,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,99,258
Mask,68,203,23,16,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,91,219
Mask,89,191,19,11,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,108,202
Mask,60,116,21,18,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,81,134
Mask,96,63,17,18,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,113,81
Mask,63,4,18,18,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,81,22
Mask,71,37,14,10,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,85,47
Mask,56,87,11,12,4587_jpg.rf.d4b5a15b572bf4bd643d5e6376ba557a.jpg,300,300,67,99
Mask,65,170,13,18,4589_jpg.rf.0ba4bea5f6d53b521b77ec9c5ab10181.jpg,300,300,78,188
Mask,132,240,20,19,4589_jpg.rf.0ba4bea5f6d53b521b77ec9c5ab10181.jpg,300,300,152,259
None,195,173,11,20,4589_jpg.rf.0ba4bea5f6d53b521b77ec9c5ab10181.jpg,300,300,206,193
Mask,76,95,23,24,4590_jpg.rf.55b2d18be1bbbfdfe0f859fdc28ca174.jpg,300,300,99,119
None,133,45,16,33,4590_jpg.rf.55b2d18be1bbbfdfe0f859fdc28ca174.jpg,300,300,149,78
None,143,160,15,26,4590_jpg.rf.55b2d18be1bbbfdfe0f859fdc28ca174.jpg,300,300,158,186
None,21,73,19,27,4590_jpg.rf.55b2d18be1bbbfdfe0f859fdc28ca174.jpg,300,300,40,100
Mask,122,134,14,21,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,136,155
Mask,163,163,12,23,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,175,186
Mask,46,140,24,30,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,70,170
Mask,24,148,14,22,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,38,170
Mask,194,122,13,19,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,207,141
Mask,223,137,8,8,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,231,145
Mask,287,150,10,12,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,297,162
Mask,247,153,10,13,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,257,166
Mask,269,133,12,16,4591_jpg.rf.714af414cc99ad606f20dded474fa766.jpg,300,300,281,149
None,32,125,151,50,4593_jpg.rf.006a145567223597e22c4f9fd455603e.jpg,300,300,183,175
Helmet,75,9,43,35,4594_jpg.rf.96fafd3120da4c4d1f3c449df7eaf779.jpg,300,300,118,44
Mask,78,178,15,20,4597_jpg.rf.42a0f99a1a446fbd4a9e1c3190ff605b.jpg,300,300,93,198
None,194,152,7,12,4597_jpg.rf.42a0f99a1a446fbd4a9e1c3190ff605b.jpg,300,300,201,164
Mask,0,227,6,25,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,6,252
Mask,6,249,12,25,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,18,274
Mask,76,248,13,17,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,89,265
Mask,148,241,12,17,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,160,258
Mask,99,270,14,20,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,113,290
Mask,218,255,10,12,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,228,267
Mask,246,219,10,10,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,256,229
Mask,268,226,12,13,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,280,239
Mask,186,238,10,18,4603_jpg.rf.b747c62b4fd2ba66f7ed3b7a2eefa904.jpg,300,300,196,256
None,51,166,13,21,4606_jpg.rf.84336ff2fcbf4b586ec543590b42b8de.jpg,300,300,64,187
None,139,31,28,54,4606_jpg.rf.84336ff2fcbf4b586ec543590b42b8de.jpg,300,300,167,85
None,225,73,22,50,4606_jpg.rf.84336ff2fcbf4b586ec543590b42b8de.jpg,300,300,247,123
Mask,29,101,32,35,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,61,136
Mask,228,91,30,32,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,258,123
Mask,184,81,13,13,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,197,94
Mask,146,79,7,7,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,153,86
Mask,156,79,7,7,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,163,86
Mask,93,74,12,12,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,105,86
Helmet,22,41,51,43,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,73,84
Helmet,226,50,42,33,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,268,83
Helmet,183,67,18,13,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,201,80
Helmet,197,64,12,10,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,209,74
Helmet,142,63,13,11,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,155,74
Helmet,155,69,10,7,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,165,76
Helmet,104,54,9,13,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,113,67
Helmet,92,54,15,13,4610_jpg.rf.f1230dfd1a9baa2e50e92df48ef5f625.jpg,300,300,107,67
Mask,270,40,30,35,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,300,75
Mask,220,42,20,27,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,240,69
Mask,163,50,20,23,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,183,73
Mask,162,137,28,31,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,190,168
Mask,176,191,39,48,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,215,239
Mask,119,37,18,26,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,137,63
Mask,205,36,8,14,4612_jpg.rf.ed0a08791b0cbed2f53e9d5655e5fe8b.jpg,300,300,213,50
Helmet,191,183,30,38,4613_jpg.rf.b749fb887144f2bcc35d94de1fbadeb5.jpg,300,300,221,221
Helmet,45,88,11,11,4613_jpg.rf.b749fb887144f2bcc35d94de1fbadeb5.jpg,300,300,56,99
Helmet,108,116,12,23,4614_jpg.rf.4d88aa8639a1fd79d119f16b45c9286b.jpg,300,300,120,139
Helmet,221,152,15,19,4614_jpg.rf.4d88aa8639a1fd79d119f16b45c9286b.jpg,300,300,236,171
Helmet,105,254,31,25,4615_jpg.rf.91196937c6d3e4b3c4aba64f377cc8a6.jpg,300,300,136,279
Mask,111,232,21,16,4615_jpg.rf.91196937c6d3e4b3c4aba64f377cc8a6.jpg,300,300,132,248
Mask,81,233,14,24,4615_jpg.rf.91196937c6d3e4b3c4aba64f377cc8a6.jpg,300,300,95,257
Helmet,31,105,29,29,4618_jpg.rf.e658ab881563a1dec5f1db89c649e39b.jpg,300,300,60,134
Helmet,198,37,45,44,4618_jpg.rf.e658ab881563a1dec5f1db89c649e39b.jpg,300,300,243,81
Mask,40,110,20,21,4622_jpg.rf.1cf57b08f1d93b7b539630897229e64f.jpg,300,300,60,131
Mask,18,134,16,13,4622_jpg.rf.1cf57b08f1d93b7b539630897229e64f.jpg,300,300,34,147
Mask,99,123,11,15,4622_jpg.rf.1cf57b08f1d93b7b539630897229e64f.jpg,300,300,110,138
Mask,145,104,8,10,4622_jpg.rf.1cf57b08f1d93b7b539630897229e64f.jpg,300,300,153,114
Helmet,11,66,63,58,4623_jpg.rf.a88700d01a67b100667bfd35fa738f74.jpg,300,300,74,124
Mask,33,62,18,21,4624_jpg.rf.ba01fe241e0732b56f6f1eea83d4c755.jpg,300,300,51,83
Mask,101,87,16,18,4624_jpg.rf.ba01fe241e0732b56f6f1eea83d4c755.jpg,300,300,117,105
Mask,198,103,18,20,4624_jpg.rf.ba01fe241e0732b56f6f1eea83d4c755.jpg,300,300,216,123
Mask,274,90,19,23,4624_jpg.rf.ba01fe241e0732b56f6f1eea83d4c755.jpg,300,300,293,113
Mask,41,23,17,28,4628_jpg.rf.7d58b066dafde0ed388c0dd8a5394698.jpg,300,300,58,51
Mask,79,76,18,17,4628_jpg.rf.7d58b066dafde0ed388c0dd8a5394698.jpg,300,300,97,93
Mask,118,54,15,23,4628_jpg.rf.7d58b066dafde0ed388c0dd8a5394698.jpg,300,300,133,77
Mask,166,48,16,21,4628_jpg.rf.7d58b066dafde0ed388c0dd8a5394698.jpg,300,300,182,69
Mask,212,50,18,21,4628_jpg.rf.7d58b066dafde0ed388c0dd8a5394698.jpg,300,300,230,71
Mask,255,77,17,18,4628_jpg.rf.7d58b066dafde0ed388c0dd8a5394698.jpg,300,300,272,95
None,15,85,47,21,4629_jpg.rf.f2b50914736e0aa0bc86881b695c7504.jpg,300,300,62,106
None,72,235,36,16,4629_jpg.rf.f2b50914736e0aa0bc86881b695c7504.jpg,300,300,108,251
Mask,149,36,12,13,4630_jpg.rf.e49c2d2bb329fce629d9785c8c079bce.jpg,300,300,161,49
Mask,162,63,19,29,4630_jpg.rf.e49c2d2bb329fce629d9785c8c079bce.jpg,300,300,181,92
Mask,124,92,16,27,4630_jpg.rf.e49c2d2bb329fce629d9785c8c079bce.jpg,300,300,140,119
None,107,227,26,73,4630_jpg.rf.e49c2d2bb329fce629d9785c8c079bce.jpg,300,300,133,300
Mask,16,96,13,14,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,29,110
Mask,169,110,11,13,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,180,123
Mask,134,98,9,8,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,143,106
Mask,205,92,15,19,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,220,111
None,243,56,21,48,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,264,104
Mask,69,107,26,32,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,95,139
Mask,43,109,12,16,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,55,125
Mask,35,109,10,9,4632_jpg.rf.af9265259f185e06eee326028a55fe81.jpg,300,300,45,118
Helmet,177,197,45,18,4633_jpg.rf.f51156117b71b920c7b0728687e476db.jpg,300,300,222,215
Helmet,42,174,23,36,4633_jpg.rf.f51156117b71b920c7b0728687e476db.jpg,300,300,65,210
Helmet,102,207,12,23,4633_jpg.rf.f51156117b71b920c7b0728687e476db.jpg,300,300,114,230
Helmet,92,0,25,12,4634_jpg.rf.f0fe6ccc970c0e2808e782d201d0b970.jpg,300,300,117,12
Helmet,160,47,25,59,4634_jpg.rf.f0fe6ccc970c0e2808e782d201d0b970.jpg,300,300,185,106
Helmet,161,109,20,36,4634_jpg.rf.f0fe6ccc970c0e2808e782d201d0b970.jpg,300,300,181,145
Helmet,79,44,30,72,4634_jpg.rf.f0fe6ccc970c0e2808e782d201d0b970.jpg,300,300,109,116
Mask,153,139,13,20,4634_jpg.rf.f0fe6ccc970c0e2808e782d201d0b970.jpg,300,300,166,159
Mask,45,196,32,25,4635_jpg.rf.fa11eacb8b6e38658b663facb13ea251.jpg,300,300,77,221
Mask,43,74,28,23,4635_jpg.rf.fa11eacb8b6e38658b663facb13ea251.jpg,300,300,71,97
None,114,241,21,30,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,135,271
Mask,241,253,19,12,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,260,265
None,61,239,18,25,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,79,264
None,26,220,21,28,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,47,248
None,0,239,14,27,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,14,266
None,9,171,21,25,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,30,196
None,41,150,23,31,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,64,181
None,77,176,20,26,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,97,202
None,116,163,22,28,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,138,191
None,139,172,23,27,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,162,199
None,147,209,19,25,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,166,234
None,202,206,16,25,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,218,231
None,265,201,19,22,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,284,223
None,260,172,16,23,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,276,195
None,208,178,21,23,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,229,201
None,172,145,20,29,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,192,174
None,126,120,21,29,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,147,149
None,53,117,21,28,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,74,145
None,11,84,25,33,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,36,117
None,0,16,15,40,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,15,56
None,37,49,26,36,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,63,85
None,71,77,23,29,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,94,106
None,99,63,25,31,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,124,94
None,139,84,25,31,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,164,115
None,195,116,23,28,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,218,144
None,246,138,17,23,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,263,161
None,259,115,19,28,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,278,143
None,282,73,18,34,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,300,107
None,241,57,23,33,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,264,90
None,196,81,25,26,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,221,107
None,168,43,23,29,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,191,72
None,136,6,23,30,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,159,36
None,206,10,21,33,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,227,43
None,277,8,20,29,4637_jpg.rf.885871c444d42d11ab690980d9b46216.jpg,300,300,297,37
